index;x;y;z
164;0.061676;-0.873627;-0.454407
165;0.066559;-0.874802;-0.453476
166;0.050430;-0.881516;-0.460205
167;0.043854;-0.888412;-0.473343
168;0.047379;-0.891724;-0.473267
169;0.050842;-0.889542;-0.459290
170;0.058838;-0.890900;-0.457932
171;0.064087;-0.883224;-0.438217
172;0.067764;-0.873901;-0.451111
173;0.051285;-0.873856;-0.475784
174;0.046082;-0.881241;-0.476654
175;0.038696;-0.887238;-0.461227
176;0.048630;-0.886963;-0.471298
177;0.047775;-0.885620;-0.482285
178;0.063187;-0.881226;-0.474228
179;0.058838;-0.877899;-0.476532
180;0.060608;-0.878632;-0.450989
181;0.054962;-0.874512;-0.471268
182;0.050323;-0.866287;-0.498352
183;0.052841;-0.870255;-0.475571
184;0.035599;-0.881302;-0.456894
185;0.019867;-0.879456;-0.461319
186;0.011673;-0.880936;-0.481339
187;0.052505;-0.867615;-0.612213
188;0.052200;-0.878784;-0.478668
189;0.110474;-0.883438;-0.363861
190;0.047760;-0.845718;-0.370743
