index;x;y;z
175;0.714050;-0.698578;0.094543
176;0.691269;-0.680023;0.091553
177;0.723419;-0.685562;0.099121
178;0.705978;-0.683624;0.124496
179;0.692200;-0.694626;0.171204
180;0.712723;-0.684296;0.166168
181;0.688644;-0.695068;0.157623
182;0.661041;-0.702911;0.187225
183;0.697540;-0.694077;0.166229
184;0.724915;-0.690445;0.125931
185;0.735565;-0.676056;0.108337
186;0.724747;-0.671844;0.092438
187;0.698517;-0.667343;0.126221
188;0.733871;-0.683273;0.127182
189;0.700516;-0.689224;0.168076
190;0.648941;-0.686707;0.184448
191;0.728989;-0.672348;0.200653
192;0.774216;-0.634399;0.213715
193;0.730804;-0.621338;0.185028
194;0.712036;-0.625961;0.172745
195;0.798080;-0.612122;0.217529
196;0.797989;-0.636444;0.288452
197;0.694122;-0.684006;0.245575
198;0.578568;-0.730881;0.169678
199;0.535156;-0.739304;-0.001266
200;0.465240;-0.733414;-0.139572
201;0.315491;-0.750153;-0.260300
202;0.295990;-0.801926;-0.461853
203;0.248398;-0.828690;-0.666443
204;0.063126;-0.774811;-0.748062
205;0.263077;-0.755234;-0.549103
206;0.246063;-0.629684;-1.063446
207;0.199997;-0.603424;-0.922638
208;0.263199;-0.600739;-0.886459
209;0.150940;-0.560287;-0.859512
210;0.188950;-0.588150;-0.838745
211;0.219849;-0.576035;-0.932480
212;0.167953;-0.580170;-0.901550
213;0.150681;-0.603043;-0.788818
214;0.194565;-0.626526;-0.766724
215;0.158295;-0.599640;-0.802536
216;0.155411;-0.565369;-0.790329
217;0.021866;-0.558502;-0.817123
218;0.136551;-0.558594;-0.997757
219;0.115005;-0.571899;-0.801285
