index;x;y;z
170;0.808716;-0.575577;0.022766
171;0.802505;-0.553833;0.026093
172;0.821671;-0.550735;0.028458
173;0.834595;-0.568939;0.041855
174;0.849075;-0.574966;0.041519
175;0.838715;-0.559219;0.035400
176;0.847397;-0.544830;0.003250
177;0.842224;-0.530121;0.034027
178;0.865875;-0.516876;0.005295
179;0.872345;-0.526947;0.035538
180;0.974854;-0.476410;0.170639
181;1.086395;-0.389481;0.281067
182;1.099945;-0.400940;0.311752
183;0.878632;-0.420258;0.262131
184;0.700790;-0.499115;0.160828
185;0.615646;-0.597931;0.045441
186;0.454407;-0.617172;-0.224854
187;0.362335;-0.636017;-0.441635
188;0.250656;-0.712173;-0.585983
189;0.281418;-0.744095;-0.588165
190;0.150391;-0.725189;-0.643814
191;0.247910;-0.916550;-0.688736
192;0.278214;-0.822800;-0.555161
193;0.220581;-0.849762;-0.581619
194;0.187027;-0.767273;-0.729965
195;0.231232;-0.803101;-0.639648
196;0.062042;-0.786774;-0.632980
197;0.132141;-0.819962;-0.701599
198;0.168732;-0.792343;-0.709290
199;0.170898;-0.819107;-0.720642
200;0.114594;-0.812866;-0.658463
201;0.175659;-0.795395;-0.629623
202;0.169754;-0.778214;-0.620026
203;0.109543;-0.771713;-0.647278
204;0.192474;-0.788101;-0.659698
205;0.163040;-0.768921;-0.633789
206;0.122253;-0.750504;-0.667114
