index;x;y;z
164;-0.079483;-0.864594;-0.696503
165;-0.130310;-0.895493;-0.593979
166;-0.035522;-0.945831;-0.395447
167;-0.011093;-0.918091;-0.462738
168;-0.044418;-0.869858;-0.606674
169;-0.053360;-0.868332;-0.562851
170;0.003113;-0.856735;-0.453720
171;0.012634;-0.814941;-0.520752
172;-0.000320;-0.815598;-0.562271
173;-0.026917;-0.800125;-0.652252
174;0.001465;-0.814301;-0.527145
175;-0.006104;-0.841782;-0.533478
176;0.015579;-0.853241;-0.496552
177;-0.038345;-0.818817;-0.593124
178;-0.024002;-0.837387;-0.612473
179;0.029480;-0.817612;-0.539612
180;0.039841;-0.804581;-0.592072
