index;x;y;z
161;-0.001343;-0.012360;-1.007370
162;-0.003677;-0.010483;-1.003311
163;-0.001465;-0.012665;-1.029434
164;-0.001633;-0.011887;-1.003983
165;-0.003632;-0.012863;-1.007416
166;-0.000824;-0.011948;-1.011368
167;-0.004562;-0.011688;-1.020874
168;-0.001404;-0.011734;-1.002838
169;-0.003098;-0.015823;-1.017303
170;-0.001282;-0.012741;-1.007416
171;-0.004166;-0.014221;-1.008011
172;-0.000443;-0.012192;-1.011444
173;-0.003830;-0.012634;-1.010574
174;-0.003006;-0.013382;-1.009186
175;-0.008469;-0.012665;-0.991898
176;-0.000244;-0.011703;-1.022385
177;-0.004303;-0.011017;-1.010971
178;-0.003143;-0.012100;-1.004135
179;-0.000671;-0.010681;-1.010651
180;-0.003815;-0.012329;-1.011612
181;-0.000534;-0.011368;-1.008011
182;-0.004623;-0.013474;-1.009583
183;-0.001801;-0.011963;-1.009384
184;-0.002563;-0.012573;-1.009705
185;-0.002396;-0.013321;-1.008698
186;-0.001633;-0.011978;-1.009979
187;-0.003906;-0.013504;-1.009628
188;-0.001999;-0.011734;-1.008347
189;-0.002243;-0.013092;-1.010254
190;-0.002350;-0.012695;-1.010010
191;-0.002808;-0.012955;-1.009064
192;-0.002304;-0.012695;-1.010300
193;-0.002472;-0.012451;-1.010345
194;-0.002457;-0.012466;-1.009949
195;-0.002441;-0.012146;-1.010559
196;-0.002853;-0.011841;-1.024384
197;-0.003448;-0.012405;-1.005325
