index;x;y;z
159;-0.008636;-0.012268;-1.009628
160;-0.004395;-0.011292;-1.008057
161;-0.003647;-0.013168;-0.995773
162;-0.008728;-0.012619;-1.009659
163;-0.004288;-0.012268;-1.011765
164;-0.003372;-0.012054;-1.008881
165;-0.008255;-0.012695;-1.008102
166;-0.003967;-0.011978;-1.010406
167;-0.005920;-0.012100;-1.009811
168;-0.005356;-0.012527;-1.008896
169;-0.004654;-0.011856;-1.008820
170;-0.006058;-0.012924;-1.001114
171;-0.005753;-0.012115;-1.012878
172;-0.004166;-0.011597;-1.011734
173;-0.005798;-0.012405;-1.009216
174;-0.006210;-0.012711;-1.009155
175;-0.002487;-0.012115;-1.008881
176;-0.007462;-0.011780;-1.025757
177;-0.005981;-0.012146;-1.007889
178;-0.004929;-0.011642;-1.005859
179;-0.005798;-0.011536;-1.010178
180;-0.006607;-0.012726;-1.010254
181;-0.003983;-0.011887;-1.008331
182;-0.007217;-0.012650;-1.008987
183;-0.005142;-0.011948;-1.013916
184;-0.006485;-0.012299;-1.007217
185;-0.004456;-0.012558;-1.008423
186;-0.006638;-0.012146;-1.009262
187;-0.004547;-0.011963;-1.009735
188;-0.004562;-0.011826;-1.009293
189;-0.006607;-0.011826;-1.009674
190;-0.003464;-0.012344;-0.998459
191;-0.006592;-0.012604;-1.011444
192;-0.004395;-0.011414;-1.011841
193;-0.005981;-0.011414;-1.008865
194;-0.005722;-0.012695;-1.009933
195;-0.003021;-0.011887;-1.009628
196;-0.006210;-0.012604;-1.012466
197;-0.005707;-0.011520;-1.007645
198;-0.005280;-0.011993;-1.010422
199;-0.006195;-0.011490;-1.010910
200;-0.006592;-0.010818;-1.009445
201;-0.004974;-0.010681;-1.008530
202;-0.006180;-0.011642;-0.997742
203;-0.005234;-0.012054;-1.013458
204;-0.004929;-0.012070;-1.010452
205;-0.004990;-0.012695;-1.008652
206;-0.007187;-0.012222;-1.009338
207;-0.004562;-0.011307;-1.009460
208;-0.005341;-0.011520;-1.009460
209;-0.006760;-0.012680;-1.009705
210;-0.004745;-0.012665;-1.009598
211;-0.005890;-0.013000;-1.006653
212;-0.005997;-0.011566;-1.011276
213;-0.004562;-0.011871;-1.008698
214;-0.006805;-0.011642;-1.009003
215;-0.004166;-0.011536;-1.009918
216;-0.005341;-0.012131;-1.009369
217;-0.006531;-0.012482;-1.009369
218;-0.004425;-0.011444;-1.009399
219;-0.007370;-0.011108;-1.011322
220;-0.004196;-0.012115;-1.009277
221;-0.005707;-0.011185;-1.009033
222;-0.005325;-0.011597;-1.009781
223;-0.005478;-0.010895;-1.008087
224;-0.005157;-0.011108;-1.009003
225;-0.005066;-0.012238;-1.010345
226;-0.005920;-0.012207;-1.008820
227;-0.005142;-0.012772;-1.010025
228;-0.005280;-0.012024;-1.010178
229;-0.005798;-0.011871;-1.010361
230;-0.005600;-0.012421;-1.009750
231;-0.005341;-0.012512;-1.009171
232;-0.006027;-0.012604;-1.009766
233;-0.005524;-0.012451;-1.009598
234;-0.005661;-0.011215;-1.009567
235;-0.006180;-0.012161;-1.009521
236;-0.005264;-0.011429;-1.009308
237;-0.006165;-0.011932;-1.009003
238;-0.005432;-0.012238;-1.009308
239;-0.005325;-0.012772;-1.009583
240;-0.005081;-0.012192;-1.008896
241;-0.006561;-0.011932;-1.009659
242;-0.004425;-0.011703;-1.009430
243;-0.006561;-0.011154;-1.009567
244;-0.005356;-0.011703;-1.009918
245;-0.006348;-0.011398;-1.009018
246;-0.004669;-0.011658;-1.009247
247;-0.005524;-0.012238;-1.009293
248;-0.005768;-0.010849;-1.009293
249;-0.006241;-0.011353;-1.009781
250;-0.004105;-0.011505;-1.009689
251;-0.005203;-0.011917;-1.008972
252;-0.007050;-0.011932;-1.009247
253;-0.003632;-0.011948;-1.009949
254;-0.006470;-0.012787;-1.010880
255;-0.005539;-0.012253;-1.009689
256;-0.004852;-0.011429;-1.010681
257;-0.005920;-0.011917;-1.009262
258;-0.005554;-0.011749;-1.008392
259;-0.006485;-0.012253;-1.009750
260;-0.003632;-0.012009;-1.000351
261;-0.005981;-0.011856;-1.017151
262;-0.008011;-0.011734;-1.010605
263;-0.003708;-0.011292;-1.006058
264;-0.006866;-0.012131;-1.009506
265;-0.003967;-0.012970;-1.007599
266;-0.005112;-0.012085;-1.006775
267;-0.007187;-0.011230;-1.010498
268;-0.004684;-0.011429;-1.009094
269;-0.004852;-0.011658;-1.009979
270;-0.005203;-0.011627;-1.006363
271;-0.007416;-0.012131;-1.006607
272;-0.003479;-0.011978;-1.010101
273;-0.005783;-0.011887;-1.010300
274;-0.005554;-0.012329;-1.007675
275;-0.003433;-0.011154;-1.009552
276;-0.006409;-0.012451;-1.007156
277;-0.006592;-0.011414;-1.007950
278;-0.004913;-0.010590;-1.010300
279;-0.006241;-0.011337;-1.009644
280;-0.005356;-0.010986;-1.008316
281;-0.004196;-0.011963;-1.008911
282;-0.006500;-0.012344;-1.009583
283;-0.004761;-0.011292;-1.009537
284;-0.006226;-0.012085;-1.009506
285;-0.005569;-0.011536;-1.009781
286;-0.003113;-0.011139;-1.008865
287;-0.006821;-0.010925;-1.008804
288;-0.004578;-0.011795;-1.009399
289;-0.006317;-0.011703;-1.009583
290;-0.005585;-0.011932;-1.008194
291;-0.004135;-0.013702;-1.017700
