index;x;y;z
160;-0.003967;-0.011322;-1.004623
161;-0.007874;-0.011703;-1.009583
162;-0.003433;-0.012360;-1.001221
163;-0.008392;-0.013275;-1.022476
164;-0.005478;-0.011215;-1.006790
165;-0.003815;-0.010971;-1.006393
166;-0.008774;-0.011200;-1.009674
167;-0.003830;-0.011475;-1.010391
168;-0.005219;-0.011627;-1.009949
169;-0.007126;-0.011627;-1.008804
170;-0.003754;-0.012054;-1.008896
171;-0.006165;-0.010941;-1.009354
172;-0.005753;-0.012039;-1.001740
173;-0.006027;-0.012695;-1.020782
174;-0.005035;-0.012115;-1.006241
175;-0.004440;-0.011993;-1.005936
176;-0.007126;-0.012787;-1.009644
177;-0.003784;-0.012009;-1.009827
178;-0.005005;-0.012039;-1.003891
179;-0.007828;-0.013535;-1.002502
180;-0.003448;-0.012070;-1.011871
181;-0.007172;-0.012405;-1.010101
182;-0.004669;-0.011459;-1.007111
183;-0.004974;-0.012146;-1.006393
184;-0.007401;-0.011536;-1.010300
185;-0.003326;-0.011810;-1.011597
186;-0.007004;-0.011719;-1.009903
187;-0.005020;-0.011017;-1.001907
188;-0.004837;-0.011429;-1.013824
189;-0.007370;-0.011490;-1.006607
190;-0.002411;-0.011642;-1.009171
191;-0.007675;-0.011459;-1.010010
192;-0.005142;-0.013336;-0.986359
193;-0.006348;-0.012009;-1.016708
194;-0.006378;-0.011887;-1.010757
195;-0.004349;-0.010727;-1.006958
196;-0.006638;-0.011963;-1.008224
197;-0.005508;-0.011353;-1.016861
198;-0.008942;-0.012238;-1.011536
199;-0.003662;-0.011520;-1.008499
200;-0.006195;-0.011566;-1.007126
201;-0.007935;-0.011612;-1.008987
202;-0.003983;-0.008408;-1.034775
203;-0.010620;-0.011658;-1.006577
204;-0.002991;-0.010437;-1.005600
205;-0.004562;-0.010376;-1.009705
206;-0.008896;-0.012238;-1.012344
207;0.002747;-0.013351;-1.015915
208;-0.008804;-0.011398;-1.004715
209;-0.003723;-0.011658;-1.015961
210;-0.005173;-0.011871;-1.007599
211;-0.008575;-0.012421;-1.008545
212;-0.002106;-0.016754;-0.970490
213;-0.006470;-0.012009;-1.015366
214;-0.007202;-0.011841;-1.011963
215;-0.002487;-0.011383;-1.006317
216;-0.008972;-0.012299;-1.008286
217;-0.003448;-0.017166;-0.979050
218;-0.005066;-0.011963;-1.008194
219;-0.008453;-0.011627;-1.012146
220;-0.000504;-0.011032;-1.008820
221;-0.010040;-0.011581;-0.992447
222;-0.003738;-0.011322;-1.003723
223;-0.005600;-0.010880;-1.009369
224;-0.007645;-0.010788;-1.010468
225;-0.002396;-0.011185;-1.009308
226;-0.008774;-0.013062;-1.010330
227;-0.002838;-0.011063;-1.007950
228;-0.005539;-0.012070;-1.008911
229;-0.006744;-0.012009;-1.010956
230;-0.003906;-0.011108;-1.009888
231;-0.006271;-0.011185;-1.009811
232;-0.004669;-0.011368;-1.010239
233;-0.006729;-0.011902;-1.008926
234;-0.005081;-0.012268;-1.009338
235;-0.005417;-0.011765;-1.009705
236;-0.006042;-0.011841;-1.010147
237;-0.005569;-0.011734;-1.009949
238;-0.004715;-0.011185;-1.009888
239;-0.004425;-0.012543;-1.010056
240;-0.005402;-0.012634;-1.010376
241;-0.004807;-0.011124;-1.009262
242;-0.005188;-0.012375;-1.009140
243;-0.005310;-0.012146;-1.009430
244;-0.006866;-0.010895;-1.009476
245;-0.004654;-0.011230;-1.009262
246;-0.004822;-0.011551;-1.009232
247;-0.006851;-0.011856;-1.009583
248;-0.004929;-0.011719;-1.010132
249;-0.005676;-0.012100;-1.010010
250;-0.005829;-0.012115;-1.009628
251;-0.005325;-0.011246;-1.009720
252;-0.005554;-0.011414;-1.010025
253;-0.005554;-0.011719;-1.009537
254;-0.005798;-0.011398;-1.010498
255;-0.005341;-0.010757;-1.009354
256;-0.005341;-0.011948;-1.008606
257;-0.006348;-0.013458;-1.011490
258;-0.005463;-0.011795;-1.004166
