index;x;y;z
173;0.909134;-0.478226;0.118393
174;0.664307;-0.641403;0.065979
175;0.436249;-0.753143;0.012863
176;0.489777;-0.774521;-0.082703
177;0.690796;-0.721481;-0.182480
178;0.705658;-0.698151;-0.145660
179;0.648773;-0.698929;-0.082504
180;0.584290;-0.664307;-0.140335
181;0.533890;-0.679367;-0.189240
182;0.480896;-0.696442;-0.222885
183;0.415970;-0.671844;-0.319336
184;0.243088;-0.667404;-0.465103
185;0.145966;-0.676331;-0.586609
186;0.112534;-0.648239;-0.680359
187;0.096024;-0.668442;-0.892365
188;0.182587;-0.693176;-0.824768
189;0.150101;-0.711899;-0.766418
190;0.189850;-0.687408;-0.958328
191;0.122726;-0.728287;-0.827972
192;0.112701;-0.721558;-0.850677
193;0.146042;-0.720123;-0.794144
194;0.116104;-0.724304;-0.827194
195;0.063019;-0.707901;-0.904007
196;0.113281;-0.649261;-0.891968
197;0.144272;-0.679504;-0.825882
198;0.126389;-0.702087;-0.756332
199;0.098373;-0.687424;-0.727783
200;0.112823;-0.676361;-0.789398
201;0.156799;-0.659836;-0.750916
202;0.119446;-0.669083;-0.705200
203;0.136749;-0.668442;-0.692047
204;0.141739;-0.652466;-0.730347
205;0.203445;-0.697540;-0.744385
206;0.162659;-0.677200;-0.662872
207;0.147827;-0.695251;-0.705582
208;0.128983;-0.693726;-0.782425
