index;x;y;z
159;-0.005341;-0.011139;-1.008530
160;-0.005341;-0.011078;-1.009293
161;-0.005737;-0.011505;-1.009811
162;-0.004303;-0.011826;-1.007553
163;-0.006958;-0.012619;-1.014053
164;-0.005722;-0.011658;-1.004242
165;-0.005096;-0.012390;-1.007996
166;-0.006622;-0.011978;-1.010818
167;-0.004379;-0.011353;-1.010040
168;-0.006912;-0.012192;-1.009125
169;-0.005005;-0.012070;-1.008835
170;-0.005234;-0.011642;-1.009521
171;-0.005981;-0.012466;-1.009628
172;-0.005386;-0.011383;-1.009827
173;-0.005432;-0.011292;-1.009720
174;-0.004593;-0.011307;-1.008896
175;-0.005463;-0.011902;-1.010208
176;-0.004959;-0.012085;-1.008942
177;-0.004257;-0.011765;-1.009079
178;-0.005661;-0.011932;-1.008591
179;-0.004898;-0.011887;-0.999802
180;-0.006775;-0.011810;-1.018463
181;-0.004669;-0.011322;-1.010559
182;-0.005386;-0.010880;-1.004684
183;-0.005753;-0.011307;-1.008591
184;-0.004044;-0.011215;-1.009766
185;-0.006393;-0.011398;-1.011978
186;-0.006027;-0.011459;-1.000809
187;-0.004990;-0.011612;-1.007919
188;-0.006073;-0.012177;-1.011383
189;-0.004089;-0.011612;-1.009811
190;-0.004807;-0.012344;-1.004364
191;-0.007141;-0.012375;-1.008591
192;-0.005371;-0.011520;-1.011246
193;-0.005966;-0.011230;-1.008911
194;-0.004288;-0.010498;-1.008347
195;-0.006226;-0.012039;-1.012405
196;-0.006149;-0.013077;-1.000504
197;-0.003983;-0.012222;-1.008682
198;-0.007812;-0.012207;-1.009659
199;-0.003418;-0.011429;-1.009827
200;-0.002808;-0.012512;-1.015152
201;-0.006424;-0.010300;-1.005997
202;-0.004822;-0.010376;-1.011230
203;-0.005096;-0.011292;-1.010117
204;-0.007095;-0.011215;-1.010605
205;-0.004517;-0.011658;-1.008743
206;-0.004974;-0.011673;-1.007828
207;-0.006393;-0.011139;-1.009995
208;-0.004089;-0.010986;-1.009262
209;-0.005295;-0.010712;-1.010147
210;-0.005508;-0.011658;-1.008316
211;-0.004715;-0.010635;-1.009094
212;-0.006195;-0.012070;-1.009048
213;-0.005051;-0.011490;-1.009369
214;-0.004852;-0.011353;-1.008087
215;-0.005478;-0.011551;-1.007996
216;-0.006363;-0.011154;-1.009491
217;-0.006271;-0.011871;-1.024979
218;-0.006363;-0.011230;-1.003708
